query_id;plan_id;stage_id;pipeline_id;dop;0;operator_type;execution_time;add_input_wall_ms;get_output_wall_ms;finish_wall_ms;blocked_wall_ms;is_blocked_wall_ms;l_input_rows;r_input_rows;input_rows;raw_input_rows;output_rows;input_bytes;raw_input_bytes;output_bytes;output_per_input_rows;output_per_input_bytes;bytes_per_input_row;bytes_per_output_row;blocked_ratio;add_input_calls;get_output_calls;finish_calls;total_drivers;peak_mem;user_mem;revocable_mem;system_mem;spilled_bytes;physical_written_bytes;build_keys;null_build_keys;probe_keys;null_probe_keys;input_avg_rows_per_call;input_var_proxy;child_count;is_leaf;is_exchange_like;is_join;child_plan
6;5;1;0;4;64;LocalMerge;0.412;0.000;0.384;0.028;9340.000;0.384;0;0;0;0;0;0;0;0;0.000000;0.000000;0.000000;0.000000;0.999956;0;4;4;4;98304;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;6
6;6;1;1;64;64;CallbackSink;4.660;0.000;1.750;2.910;39.510;1.750;0;0;0;0;0;0;0;0;0.000000;0.000000;0.000000;0.000000;0.894499;0;263;327;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;0;0;4
6;7;1;0;4;64;PartitionedOutput;1.252;0.000;0.711;0.541;0.000;0.711;0;0;0;0;0;0;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0;72;76;4;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;0;0;5
6;8;2;2;64;64;FilterProject;8.654;0.394;4.960;3.300;0.000;4.960;4000000;0;4000000;0;4000000;75079642;0;75079642;1.000000;1.000000;18.769911;18.769911;0.000000;128;950;886;64;0;0;0;0;0;0;0;0;0;0;31250.000000;30273437500.000000;1;0;0;0;21
6;9;2;1;64;64;LocalExchangeSinkOperator;5.042;0.000;4.870;0.172;101400.000;4.870;4000000;0;4000000;0;4000000;75079250;0;75079250;1.000000;1.000000;18.769813;18.769813;0.999950;0;656;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;10
6;10;2;2;64;64;LocalExchangeSourceOperator;157.220;149.550;3.520;4.150;0.000;3.520;4000000;0;4000000;0;4000000;75079642;0;75079642;1.000000;1.000000;18.769911;18.769911;0.000000;128;886;950;64;2606848;14579328;0;0;0;0;0;0;0;0;31250.000000;30273437500.000000;1;0;1;0;8
6;11;2;1;64;64;HashBuilderOperator;3436.310;2750.000;2.360;683.950;10420.000;2.360;4000000;0;4000000;0;0;75079250;0;0;0.000000;0.000000;18.769813;0.000000;0.752004;461;720;784;64;10379264;183009280;0;0;0;0;4000000;0;0;0;8676.789588;8601502910.300631;1;0;0;0;9
6;12;2;0;64;64;TableScanOperator;69.616;0.000;69.240;0.376;0.000;69.240;1000000;0;1000000;1000000;1000000;130022974;79314024;130022974;1.000000;1.000000;130.022974;130.022974;0.000000;0;266;64;64;14739456;25107968;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
6;13;2;0;64;64;LookupJoinOperator;39.060;3.690;33.110;2.260;0.000;33.110;1000000;0;1000000;0;1000000;9820704;0;142213172;1.000000;14.480955;9.820704;142.213172;0.000000;101;1229;293;64;444416;655360;0;0;0;0;0;0;1000000;0;9900.990099;7638559690.287031;2;0;0;1;11,12
6;14;2;0;64;64;LookupJoinOperator;25.170;14.600;5.530;5.040;141000.000;5.530;1000000;0;1000000;0;0;142213172;0;0;0.000000;0.000000;142.213172;0.000000;0.999822;1000;1192;1256;64;59392;81920;0;0;0;0;0;0;1000000;0;1000.000000;780395518.818000;2;0;0;1;20,13
6;15;2;0;64;64;PartitionedOutput;4.790;0.000;2.560;2.230;0.000;2.560;0;0;0;0;0;0;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0;320;384;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;0;0;14
6;16;2;4;64;64;ExchangeOperator;0.775;0.000;0.476;0.299;141000.000;0.476;4;0;4;4;4;128;208;128;1.000000;1.000000;32.000000;32.000000;0.999995;0;68;64;64;128;512;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;38
6;17;2;4;64;64;FilterProject;2.993;0.013;1.360;1.620;0.000;1.360;4;0;4;0;4;128;0;128;1.000000;1.000000;32.000000;32.000000;0.000000;4;264;324;64;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;16
6;18;2;3;64;64;LocalExchangeSinkOperator;1.483;0.000;1.150;0.333;141000.000;1.150;4;0;4;0;4;128;0;128;1.000000;1.000000;32.000000;32.000000;0.999989;0;136;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;19
6;19;2;4;64;64;LocalExchangeSourceOperator;7.070;0.300;1.630;5.140;0.000;1.630;4;0;4;0;4;128;0;128;1.000000;1.000000;32.000000;32.000000;0.000000;4;324;388;64;2048;8192;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;1;0;17
6;20;2;3;64;64;HashBuilderOperator;8.674;0.074;1.120;7.480;71.160;1.120;4;0;4;0;0;128;0;0;0.000000;0.000000;32.000000;0.000000;0.891351;4;200;264;64;65536;327680;0;0;0;0;4;0;0;0;1.000000;0.000000;1;0;0;0;18
6;21;2;2;64;64;ExchangeOperator;190.548;0.000;190.390;0.158;103200.000;190.390;4000000;0;4000000;4000000;4000000;75079642;64032256;75079642;1.000000;1.000000;18.769911;18.769911;0.998157;0;192;64;64;10485760;62193664;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;27
6;22;3;1;64;64;ExchangeOperator;825.260;0.000;824.920;0.340;97800.000;824.920;22398121;0;22398121;22398121;22398121;433881392;358522522;433881392;1.000000;1.000000;19.371330;19.371330;0.991632;0;915;64;64;82771968;414777344;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;31
6;23;3;1;64;64;FilterProject;27.680;2.760;16.700;8.220;0.000;16.700;22398121;0;22398121;0;22398121;433881392;0;433881392;1.000000;1.000000;19.371330;19.371330;0.000000;851;3640;2853;64;0;0;0;0;0;0;0;0;0;0;26319.766157;146686055675.734985;1;0;0;0;22
6;24;3;0;64;64;LocalExchangeSinkOperator;124.991;0.000;124.660;0.331;68400.000;124.660;22398121;0;22398121;0;22398121;433867940;0;433867940;1.000000;1.000000;19.370729;19.370729;0.998176;0;18827;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;25
6;25;3;1;64;64;LocalExchangeSourceOperator;1138.620;1120.000;9.340;9.280;0.000;9.340;22398121;0;22398121;0;22398121;433881392;0;433881392;1.000000;1.000000;19.371330;19.371330;0.000000;851;2853;2917;64;8472576;40889344;0;0;0;0;0;0;0;0;26319.766157;146686055675.734985;1;0;1;0;23
6;26;3;0;64;64;Aggregation;30650.460;28800.000;1800.000;50.460;0.000;1800.000;22398121;0;22398121;0;1000000;433867940;0;25141232;0.044647;0.057947;19.370729;25.141232;0.000000;13616;19019;18955;64;18878464;0;0;0;0;0;0;0;0;0;1644.985385;9208468133.478561;1;0;0;0;24
6;27;3;0;64;64;PartitionedOutput;98.070;23.870;57.960;16.240;0.000;57.960;1000000;0;1000000;0;1000000;25141232;0;16008064;1.000000;0.636726;25.141232;16.008064;0.000000;128;5467;5531;64;475840;11853824;0;0;0;0;0;0;0;0;7812.500000;1892094329.812500;1;0;0;0;26
6;28;4;0;64;64;TableScanOperator;53350.167;0.000;53350.000;0.167;289.930;53350.000;22709114;0;22709114;600037902;22709114;3592703666;11070131660;3592703666;1.000000;1.000000;158.205365;158.205365;0.005405;0;180870;64;64;87071104;236718400;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
6;29;4;0;64;64;FilterProject;1956.910;173.190;1620.000;163.720;0.000;1620.000;22709114;0;22709114;600037902;22709114;2944219682;11070131660;213286500;1.000000;0.072442;129.649254;9.392110;0.000000;60260;120675;60479;64;9600;195392;0;0;0;0;0;0;0;0;376.852207;2147964016.081277;1;0;0;0;28
6;30;4;0;64;64;PartialAggregation;26845.670;24220.000;2460.000;165.670;0.000;2460.000;22709114;0;22709114;0;22398121;213286500;0;673517885;0.986305;3.157808;9.392110;30.070285;0.000000;60260;109729;60551;64;18364416;0;0;0;0;0;0;0;0;0;376.852207;2147964016.081277;1;0;0;0;29
6;31;4;0;64;64;PartitionedOutput;2199.720;905.130;1160.000;134.590;0.000;1160.000;22398121;0;22398121;0;22398121;673517885;0;358522522;1.000000;0.532313;30.070285;16.006812;0.000000;49241;49572;49636;64;1592064;29081600;0;0;0;0;0;0;0;0;454.867306;2557377820.374301;1;0;0;0;30
6;32;5;1;16;64;ExchangeOperator;2.040;0.000;1.963;0.077;35164.902;7.092;64;0;64;64;64;1888;3328;1888;1.000000;1.000000;29.500000;29.500000;0.999942;0;75;16;16;2944;7552;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;46
6;33;5;1;16;64;FilterProject;4.088;0.239;2.089;1.760;0.000;3.883;64;0;64;0;64;1888;0;1888;1.000000;1.000000;29.500000;29.500000;0.000000;59;425;382;16;0;0;0;0;0;0;0;0;0;0;1.084746;68.247055;1;0;0;0;32
6;34;5;0;1;64;LocalExchangeSinkOperator;0.766;0.000;0.762;0.004;2192.188;0.667;64;0;64;0;64;1888;0;1888;1.000000;1.000000;29.500000;29.500000;0.999651;0;110;1;1;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;35
6;35;5;1;16;64;LocalExchangeSourceOperator;6.187;2.540;1.776;1.871;0.000;3.886;64;0;64;0;64;1888;0;1888;1.000000;1.000000;29.500000;29.500000;0.000000;59;382;398;16;0;0;0;0;0;0;0;0;0;0;1.084746;68.247055;1;0;1;0;33
6;36;5;0;1;64;Aggregation;1.450;0.506;0.487;0.457;0.000;1.378;64;0;64;0;1;1888;0;32;0.015625;0.016949;29.500000;32.000000;0.000000;59;112;112;1;66176;0;0;0;0;0;0;0;0;0;1.084746;68.247055;1;0;0;0;34
6;37;5;0;1;64;EnforceSingleRow;0.467;0.004;0.236;0.227;0.000;0.899;1;0;1;0;1;32;0;32;1.000000;1.000000;32.000000;32.000000;0.000000;1;55;55;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;36
6;38;5;0;1;64;PartitionedOutput;0.593;0.022;0.350;0.221;0.000;0.508;1;0;1;0;1;32;0;52;1.000000;1.625000;32.000000;52.000000;0.000000;1;55;56;1;16896;8192;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;37
6;39;6;1;64;64;ExchangeOperator;669.366;0.000;669.020;0.346;134400.000;669.020;22398660;0;22398660;22398660;22398660;434179212;358532280;434179212;1.000000;1.000000;19.384160;19.384160;0.995044;0;900;64;64;69337088;404848640;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;50
6;40;6;1;64;64;FilterProject;27.450;2.710;16.470;8.270;0.000;16.470;22398660;0;22398660;0;22398660;434179212;0;434179212;1.000000;1.000000;19.384160;19.384160;0.000000;836;3550;2778;64;0;0;0;0;0;0;0;0;0;0;26792.655502;149312503972.582275;1;0;0;0;39
6;41;6;0;64;64;LocalExchangeSinkOperator;127.391;0.000;127.030;0.361;105000.000;127.030;22398660;0;22398660;0;22398660;434165926;0;434165926;1.000000;1.000000;19.383567;19.383567;0.998788;0;18783;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;42
6;42;6;1;64;64;LocalExchangeSourceOperator;1160.760;1140.000;9.310;11.450;0.000;9.310;22398660;0;22398660;0;22398660;434179212;0;434179212;1.000000;1.000000;19.384160;19.384160;0.000000;836;2778;2842;64;8976384;41709568;0;0;0;0;0;0;0;0;26792.655502;149312503972.582275;1;0;1;0;40
6;43;6;0;64;64;Aggregation;30380.770;28470.000;1860.000;50.770;0.000;1860.000;22398660;0;22398660;0;1000000;434165926;0;25141232;0.044646;0.057907;19.383567;25.141232;0.000000;13376;18975;18911;64;18878464;0;0;0;0;0;0;0;0;0;1674.540969;9374092810.134235;1;0;0;0;41
6;44;6;0;64;64;FilterProject;37.510;0.820;19.790;16.900;0.000;19.790;1000000;0;1000000;0;1000000;25141232;0;12570616;1.000000;0.500000;25.141232;12.570616;0.000000;128;5791;5727;64;0;0;0;0;0;0;0;0;0;0;7812.500000;1892094329.812500;1;0;0;0;43
6;45;6;0;64;64;PartialAggregation;48.980;9.840;21.860;17.280;0.000;21.860;1000000;0;1000000;0;64;12570616;0;2048;0.000064;0.000163;12.570616;32.000000;0.000000;128;5791;5791;64;66048;0;0;0;0;0;0;0;0;0;7812.500000;1892094329.812500;1;0;0;0;44
6;46;6;0;64;64;PartitionedOutput;44.688;0.898;26.810;16.980;0.000;26.810;64;0;64;0;64;2048;0;3328;1.000000;1.625000;32.000000;52.000000;0.000000;64;5727;5791;64;16896;524288;0;0;0;0;0;0;0;0;1.000000;15.000000;1;0;0;0;45
6;47;7;0;64;64;TableScanOperator;52990.329;0.000;52990.000;0.329;42750.000;52990.000;22709114;0;22709114;600037902;22709114;3592703666;11069869516;3592703666;1.000000;1.000000;158.205365;158.205365;0.446520;0;180946;64;64;117083136;369307648;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
6;48;7;0;64;64;FilterProject;1975.220;171.320;1640.000;163.900;0.000;1640.000;22709114;0;22709114;600037902;22709114;2944219682;11069869516;213286500;1.000000;0.072442;129.649254;9.392110;0.000000;60260;120759;60559;64;9600;193088;0;0;0;0;0;0;0;0;376.852207;2147647184.642512;1;0;0;0;47
6;49;7;0;64;64;PartialAggregation;27406.590;24850.000;2390.000;166.590;0.000;2390.000;22709114;0;22709114;0;22398660;213286500;0;673347177;0.986329;3.157008;9.392110;30.061940;0.000000;60260;109820;60651;64;18364416;0;0;0;0;0;0;0;0;0;376.852207;2147647184.642512;1;0;0;0;48
6;50;7;0;64;64;PartitionedOutput;2247.290;901.880;1210.000;135.410;0.000;1210.000;22398660;0;22398660;0;22398660;673347177;0;358532280;1.000000;0.532463;30.061940;16.006863;0.000000;49230;49664;49728;64;1616640;23273472;0;0;0;0;0;0;0;0;454.979890;2557675892.228643;1;0;0;0;49
7;0;0;0;1;64;MergeOperator;17.210;0.000;17.210;0.000;1710.000;0.000;27840;0;27840;27840;27840;1464960;1353885;1464960;1.000000;1.000000;52.620690;52.620690;0.990036;0;5;0;1;2210587;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;13
7;1;0;0;1;64;ExplainAnalyzeOperator;3.349;0.007;3.340;0.003;0.000;0.000;27840;0;27840;0;1;1464960;0;12624;0.000036;0.008617;52.620690;12624.000000;0.000000;2;7;1;1;0;0;0;0;0;0;0;0;0;0;13920.000000;193766400.000000;1;0;0;0;0
7;2;0;0;1;64;TaskOutputOperator;0.085;0.082;0.000;0.003;0.000;0.000;1;0;1;0;1;12624;0;12624;1.000000;1.000000;12624.000000;12624.000000;0.000000;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;1
7;3;1;1;64;64;ExchangeOperator;3.744;0.000;3.550;0.194;108600.000;3.550;27840;0;27840;27840;27840;3134578;1361024;3134578;1.000000;1.000000;112.592601;112.592601;0.999966;0;101;64;64;233472;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;13
7;4;1;1;64;64;OrderBy;23.580;8.260;3.270;12.050;0.000;3.270;27840;0;27840;0;27840;3134578;0;2155256;1.000000;0.687575;112.592601;77.415805;0.000000;37;431;485;64;3185344;2160640;0;0;0;0;0;0;0;0;752.432432;20381564.353543;1;0;0;0;3
7;5;1;0;4;64;LocalMerge;13.124;0.000;13.110;0.014;6790.000;13.110;0;0;0;0;27840;0;0;3255168;0.000000;0.000000;0.000000;116.924138;0.998071;0;32;4;4;116736;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;6
7;6;1;1;64;64;CallbackSink;3.822;0.272;1.510;2.040;31.230;1.510;27840;0;27840;0;0;2155256;0;0;0.000000;0.000000;77.415805;0.000000;0.890971;10;458;522;64;0;0;0;0;0;0;0;0;0;0;2784.000000;69755904.000000;1;0;0;0;4
7;7;1;0;4;64;PartitionedOutput;5.773;0.748;4.670;0.354;0.000;4.670;27840;0;27840;0;27840;3255168;0;1353948;1.000000;0.415938;116.924138;48.633190;0.000000;28;100;104;4;1213760;548864;0;0;0;0;0;0;0;0;994.285714;26692310.204082;1;0;0;0;5
7;8;2;1;64;64;ExchangeOperator;147.464;0.000;147.290;0.174;106800.000;147.290;1779105;0;1779105;1779105;1779105;161426743;86530978;161426743;1.000000;1.000000;90.734804;90.734804;0.998621;0;247;64;64;18055168;159055872;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;20
7;9;2;1;64;64;FilterProject;10.201;0.601;5.580;4.020;0.000;5.580;1779105;0;1779105;0;1779105;161426743;0;161426743;1.000000;1.000000;90.734804;90.734804;0.000000;183;1386;1267;64;0;0;0;0;0;0;0;0;0;0;9721.885246;4229745399.719072;1;0;0;0;8
7;10;2;0;64;64;LocalExchangeSinkOperator;24.413;0.000;24.250;0.163;102000.000;24.250;1779105;0;1779105;0;1779105;161420883;0;161420883;1.000000;1.000000;90.731510;90.731510;0.999761;0;3451;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;11
7;11;2;1;64;64;LocalExchangeSourceOperator;171.020;161.080;4.180;5.760;26.360;4.180;1779105;0;1779105;0;1779105;161426743;0;161426743;1.000000;1.000000;90.734804;90.734804;0.133549;183;1267;1331;64;882688;7150080;0;0;0;0;0;0;0;0;9721.885246;4229745399.719072;1;0;1;0;9
7;12;2;0;64;64;Aggregation;6043.070;5620.000;412.030;11.040;0.000;412.030;1779105;0;1779105;0;27840;161420883;0;37717999;0.015648;0.233662;90.731510;1354.813182;0.000000;2928;3579;3579;64;4833280;0;0;0;0;0;0;0;0;0;607.617828;269897078.853603;1;0;0;0;10
7;13;2;0;64;64;PartitionedOutput;16.150;2.610;11.370;2.170;0.000;11.370;27840;0;27840;0;27840;37717999;0;1361024;1.000000;0.036084;1354.813182;48.887356;0.000000;64;715;779;64;85312;2039808;0;0;0;0;0;0;0;0;435.000000;2838511.468750;1;0;0;0;12
7;14;3;1;64;64;ExchangeOperator;1080.249;0.000;1080.000;0.249;96600.000;1080.000;11868366;0;11868366;11868366;11868366;1052069734;577186333;1052069734;1.000000;1.000000;88.644868;88.644868;0.988941;0;687;64;64;39194624;108904448;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;31
7;15;3;1;64;64;FilterProject;21.930;2.130;13.780;6.020;0.000;13.780;11868366;0;11868366;0;11868366;1052069734;0;1052069734;1.000000;1.000000;88.644868;88.644868;0.000000;623;2774;2215;64;0;0;0;0;0;0;0;0;0;0;19050.346709;56161209413.045128;1;0;0;0;14
7;16;3;0;64;64;LocalExchangeSinkOperator;121.112;0.000;120.890;0.222;55940.000;120.890;11868366;0;11868366;0;11868366;1052050074;0;1052050074;1.000000;1.000000;88.643211;88.643211;0.997840;0;14460;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;17
7;17;3;1;64;64;LocalExchangeSourceOperator;1243.740;1230.000;7.140;6.600;0.000;7.140;11868366;0;11868366;0;11868366;1052069734;0;1052069734;1.000000;1.000000;88.644868;88.644868;0.000000;623;2215;2279;64;2146304;8535040;0;0;0;0;0;0;0;0;19050.346709;56161209413.045128;1;0;1;0;15
7;18;3;0;64;64;Aggregation;34179.750;33860.000;282.470;37.280;0.000;282.470;11868366;0;11868366;0;11865882;1052050074;0;1051833176;0.999791;0.999794;88.643211;88.643489;0.000000;9968;24492;14588;64;21741568;0;0;0;0;0;0;0;0;0;1190.646669;3531340180.683545;1;0;0;0;16
7;19;3;0;64;64;PartialAggregation;9769.960;8340.000;1380.000;49.960;0.000;1380.000;11865882;0;11865882;0;1779105;1051833176;0;147689472;0.149934;0.140411;88.643489;83.013353;0.000000;9968;14780;14652;64;9670656;0;0;0;0;0;0;0;0;0;1190.397472;3529862156.198958;1;0;0;0;18
7;20;3;0;64;64;PartitionedOutput;481.170;180.300;287.190;13.680;0.000;287.190;1779105;0;1779105;0;1779105;147689472;0;86530978;1.000000;0.585898;83.013353;48.637364;0.000000;192;4876;4940;64;1910016;11374592;0;0;0;0;0;0;0;0;9266.171875;4035511240.684000;1;0;0;0;19
7;21;4;2;64;64;FilterProject;12.540;0.950;7.080;4.510;0.000;7.080;2968513;0;2968513;0;2968513;261118016;0;261118016;1.000000;1.000000;87.962564;87.962564;0.000000;258;1546;1352;64;0;0;0;0;0;0;0;0;0;0;11505.864341;8406464437.892449;1;0;0;0;34
7;22;4;1;64;64;LocalExchangeSinkOperator;52.789;0.000;52.420;0.369;9380.000;52.420;2968513;0;2968513;0;2968513;261109894;0;261109894;1.000000;1.000000;87.959828;87.959828;0.994404;0;7399;64;64;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;23
7;23;4;2;64;64;LocalExchangeSourceOperator;262.200;250.000;4.650;7.550;0.000;4.650;2968513;0;2968513;0;2968513;261118016;0;261118016;1.000000;1.000000;87.962564;87.962564;0.000000;258;1352;1416;64;316416;3024896;0;0;0;0;0;0;0;0;11505.864341;8406464437.892449;1;0;1;0;21
7;24;4;1;64;64;HashBuilderOperator;2719.230;1930.000;22.870;766.360;11150.000;22.870;2968513;0;2968513;0;0;261109894;0;0;0.000000;0.000000;87.959828;0.000000;0.803938;4128;7463;7527;64;12783616;459964416;0;0;0;0;2968513;0;0;0;719.116521;533160955.936762;1;0;0;0;22
7;25;4;0;64;64;ExchangeOperator;7500.176;0.000;7500.000;0.176;11130.000;7500.000;80000000;0;80000000;80000000;80000000;3908680321;1280548982;3908680321;1.000000;1.000000;48.858504;48.858504;0.597418;0;669;64;64;20971520;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;36
7;26;4;0;64;64;LookupJoinOperator;12843.480;11140.000;1700.000;3.480;18230.000;1700.000;80000000;0;80000000;0;11874052;3908680321;0;1387756839;0.148426;0.355045;48.858504;116.873064;0.586674;605;12950;1081;64;25288704;996147200;0;0;0;0;0;0;80000000;0;132231.404959;2627143421265.682617;2;0;0;1;24,25
7;27;4;0;64;64;LookupJoinOperator;9947.070;9700.000;216.320;30.750;5400.000;216.320;11874052;0;11874052;0;11868381;1387756839;0;1387094904;0.999522;0.999523;116.873064;116.873136;0.351859;11933;24409;12540;64;126976;2621440;0;0;0;0;0;0;11874052;0;995.060085;2952866398.255754;2;0;0;1;33,26
7;28;4;0;64;64;FilterProject;193.210;31.660;130.670;30.880;0.000;130.670;11868381;0;11868381;0;11868381;1387094904;0;1387106798;1.000000;1.000009;116.873136;116.874138;0.000000;11933;24554;12684;64;0;0;0;0;0;0;0;0;0;0;994.584849;2950046546.113579;1;0;0;0;27
7;29;4;0;64;64;FilterProject;166.080;31.310;103.320;31.450;0.000;103.320;11868381;0;11868381;0;11868381;1387106798;0;1387094904;1.000000;0.999991;116.874138;116.873136;0.000000;11933;24619;12750;64;0;0;0;0;0;0;0;0;0;0;994.584849;2950046546.113579;1;0;0;0;28
7;30;4;0;64;64;PartialAggregation;13813.950;12950.000;831.650;32.300;0.000;831.650;11868381;0;11868381;0;11868366;1387094904;0;1387093214;0.999999;0.999999;116.873136;116.873141;0.000000;11933;24683;12814;64;13170688;0;0;0;0;0;0;0;0;0;994.584849;2950046546.113579;1;0;0;0;29
7;31;4;0;64;64;PartitionedOutput;3422.860;1190.000;2200.000;32.860;0.000;2200.000;11868366;0;11868366;0;11868366;1387093214;0;577186333;1.000000;0.416112;116.873141;48.632333;0.000000;11933;12829;12893;64;3454208;74842112;0;0;0;0;0;0;0;0;994.583592;2950039087.450756;1;0;0;0;30
7;32;4;3;64;64;ExchangeOperator;0.756;0.000;0.570;0.186;4960.000;0.570;1916;0;1916;1916;1916;18688;15680;18688;1.000000;1.000000;9.753653;9.753653;0.999848;0;72;64;64;4096;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;42
7;33;4;3;64;64;HashBuilderOperator;30.916;0.596;1.030;29.290;389.250;1.030;1916;0;1916;0;0;18688;0;0;0.000000;0.000000;9.753653;0.000000;0.926420;8;333;397;64;8015872;32522240;0;0;0;0;1916;0;0;0;239.500000;57360.250000;1;0;0;0;32
7;34;4;2;64;64;ExchangeOperator;226.409;0.000;226.020;0.389;11010.000;226.020;2968513;0;2968513;2968513;2968513;261118016;144367341;261118016;1.000000;1.000000;87.962564;87.962564;0.979850;0;322;64;64;5947392;9486336;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;39
7;35;5;0;64;64;TableScanOperator;3130.173;0.000;3130.000;0.173;262.080;3130.000;80000000;0;80000000;80000000;80000000;1571623092;1217860847;1571623092;1.000000;1.000000;19.645289;19.645289;0.077258;0;16231;64;64;55089664;308202240;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
7;36;5;0;64;64;PartitionedOutput;5186.170;2390.000;2770.000;26.170;45330.000;2770.000;80000000;0;80000000;0;80000000;0;0;1280548982;1.000000;0.000000;0.000000;16.006862;0.897336;8035;9162;9226;64;10640128;216584192;0;0;0;0;0;0;0;0;9956.440572;202771810698.183990;1;0;0;0;35
7;37;6;0;64;64;TableScanOperator;496.951;0.000;496.780;0.171;109.610;496.780;3070778;0;3070778;20000000;3070778;369653504;219826534;369653504;1.000000;1.000000;120.377801;120.377801;0.180707;0;6155;64;64;15776000;67563712;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
7;38;6;0;64;64;FilterProject;137.910;5.500;126.470;5.940;0.000;126.470;3070778;0;3070778;20000000;2968513;200349016;219826534;331730910;0.966697;1.655765;65.243732;111.749859;0.000000;2012;4207;2259;64;20224;256000;0;0;0;0;0;0;0;0;1526.231610;1267547510.846953;1;0;0;0;37
7;39;6;0;64;64;PartitionedOutput;594.790;159.520;429.140;6.130;0.000;429.140;2968513;0;2968513;0;2968513;331730910;0;144367341;1.000000;0.435194;111.749859;48.632882;0.000000;2012;2259;2323;64;4125952;33136640;0;0;0;0;0;0;0;0;1475.404076;1184615856.654317;1;0;0;0;38
7;40;7;0;64;64;TableScanOperator;75.716;0.000;75.540;0.176;132.050;75.540;1000000;0;1000000;1000000;1000000;108363821;75817874;108363821;1.000000;1.000000;108.363821;108.363821;0.635572;0;425;64;64;8095104;11534080;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
7;41;7;0;64;64;FilterProject;23.693;0.243;22.440;1.010;0.000;22.440;1000000;0;1000000;1000000;479;0;75817874;0;0.000479;0.000000;0.000000;0.000000;0.000000;101;388;352;64;52480;109824;0;0;0;0;0;0;0;0;9900.990099;7638559690.287031;1;0;0;0;40
7;42;7;0;64;64;PartitionedOutput;4.040;1.150;1.720;1.170;0.000;1.720;479;0;479;0;479;0;0;3920;1.000000;0.000000;0.000000;8.183716;0.000000;100;351;415;64;16896;16384;0;0;0;0;0;0;0;0;4.790000;1733.265900;1;0;0;0;41
8;0;0;1;1;64;LocalExchangeSourceOperator;0.018;0.000;0.018;0.000;8230.000;0.000;1;0;1;0;1;9;0;9;1.000000;1.000000;9.000000;9.000000;0.999998;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;4
8;1;0;1;1;64;ExplainAnalyzeOperator;106.171;0.002;106.110;0.059;0.000;0.000;1;0;1;0;1;9;0;9591;1.000000;1065.666667;9.000000;9591.000000;0.000000;1;5;3;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;0
